stashpoint_id,paid_bookings,total_revenue_gbp,net_revenue_gbp,bookings_30d,revenue_30d_gbp,bookings_90d,revenue_90d_gbp,avg_bags,cancelled
c997f4bf9c14,1,17.29,10.88,0,0,0,0,3.0,2
c999825cbc68,3,0.00,0.00,0,0,0,0,1.0,0
c99a96825a71,141,1830.89,1114.34,0,0,0,0,2.4,19
c9a0fa619438,6,64.44,30.47,0,0,0,0,2.3,2
c9a552824425,1,11.34,7.56,0,0,0,0,1.0,5
c9ab9f46f38a,2,10.73,2.76,0,0,0,0,2.0,2
c9ba8b4e6608,5,33.19,25.46,0,0,0,0,1.8,1
c9bd43581769,3,26.37,15.05,1,15.14,1,15.14,1.7,0
c9c38d4e22ad,805,11494.80,6703.06,14,211.79,28,387.40,2.4,43
c9c6560fae5d,2,15.84,9.14,0,0,0,0,1.5,2
c9dc4a175198,498,7111.22,4539.32,41,419.20,77,746.10,1.9,30
c9ef5e60e5bb,298,4510.91,2867.34,0,0,0,0,2.6,9
c9f02cdc4e0d,1,96.47,58.34,0,0,0,0,3.0,3
c9f62154d245,1,4.93,2.47,0,0,0,0,1.0,1
c9f753efc760,94,1138.65,663.37,0,0,0,0,1.9,6
ca00df50e1c5,104,1032.71,652.17,0,0,4,83.97,1.9,18
ca1241902eda,0,0,0,0,0,0,0,0,1
ca15d890c249,22,439.41,284.86,4,86.34,14,258.68,3.0,0
ca192dc575c2,3,28.76,18.04,0,0,0,0,1.7,2
ca1a9387630f,5,36.34,21.26,0,0,0,0,1.4,4
ca2037b2965a,1569,20304.71,10386.90,9,134.11,19,259.67,2.4,105
ca262b2debd5,29,353.17,240.31,29,353.17,29,353.17,2.3,1
ca2c93be1c0f,3,37.92,24.19,1,13.43,2,32.23,2.7,1
ca3d34d78341,17,136.57,86.27,0,0,3,18.24,1.4,1
ca4657d03ca1,0,0,0,0,0,0,0,0,1
ca4715273769,5,106.51,74.93,0,0,1,31.85,3.4,2
ca4cb2e8cd43,3,33.45,15.61,0,0,0,0,2.7,1
ca51e061eced,1,5.60,1.36,0,0,0,0,2.0,1
ca54b7738edd,1,13.32,9.57,0,0,0,0,2.0,1
ca700b5bc8db,6,71.30,44.30,0,0,0,0,1.5,0
ca72d874de7d,5,49.15,27.04,0,0,0,0,1.8,1
ca7317fff023,10,192.48,127.40,1,16.08,1,16.08,2.4,0
ca816904b26e,3034,13.47,7.08,308,0.00,730,13.47,1.0,3
ca83943f9d75,0,0,0,0,0,0,0,0,1
ca84a5463002,131,2124.06,1418.57,19,289.17,53,990.61,2.8,2
ca85faa1e434,220,2648.69,1311.72,0,0,0,0,2.2,13
ca8866ba91d1,4,26.21,15.66,0,0,0,0,1.3,7
ca8e3a841119,5,153.90,104.51,0,0,0,0,1.6,3
ca9491eda17f,15,157.40,99.52,0,0,0,0,1.9,3
ca97ff5d99b4,11,151.71,75.89,0,0,0,0,2.8,0
caa46fbf4afb,3,95.66,50.81,0,0,0,0,3.7,0
caaf4e6fd1ce,9,84.11,34.01,0,0,0,0,2.7,4
cab066f46af5,6,142.54,81.61,0,0,0,0,2.3,1
cab16f49339f,3,23.60,15.68,0,0,0,0,1.3,0
cab28ca9c020,2,6.77,-7.09,0,0,0,0,3.5,2
cab2ae813549,547,2784.60,1391.62,75,454.59,117,650.55,1.0,10
caba4b5be619,5,48.00,28.00,0,0,0,0,1.6,3
cac0c6e2a048,18,291.70,153.61,0,0,0,0,3.7,7
cac1e51ad3b7,62,870.65,552.44,4,71.21,6,92.01,2.3,1
cac288fc2ebf,6,34.12,27.29,0,0,0,0,1.3,1
cac541484cf7,13,208.43,136.96,1,4.48,4,46.90,3.0,1
cac5435fb3b8,0,0,0,0,0,0,0,0,1
cac886b39426,11,262.06,143.76,0,0,0,0,1.6,2
cad592524e12,38,620.65,383.93,0,0,0,0,2.8,5
cae0d91b74cf,444,6275.15,3693.46,0,0,0,0,2.1,23
cae32ab9bd80,1912,30868.11,20265.54,85,1094.71,242,3351.67,2.3,92
cae3fdcd797e,26,232.36,114.32,1,22.00,3,49.28,2.2,2
cae91a4b27fe,62,648.74,424.24,15,154.90,43,465.88,1.7,1
caf9b5d2a22a,1,26.88,19.04,1,26.88,1,26.88,6.0,0
cb01dd7b84ec,5,75.74,51.32,3,50.63,5,75.74,3.2,0
cb05b0af4beb,3,27.91,18.44,0,0,0,0,1.7,1
cb0767470a42,3,12.11,9.53,0,0,0,0,1.0,1
cb0acbdebd69,1,20.34,12.84,0,0,0,0,3.0,0
cb0afeedbcbf,21,124.24,99.10,0,0,0,0,1.4,7
cb0b7e3b9aa7,1,5.38,3.45,0,0,0,0,1.0,1
cb1241a14a0c,0,0,0,0,0,0,0,0,1
cb2189ec4b19,9,145.27,89.53,0,0,1,11.37,3.1,1
cb245ea71658,22,288.68,208.31,0,0,2,23.95,2.0,6
cb293cd6f5be,2,16.59,13.11,0,0,1,3.55,2.0,1
cb43ca303337,2,26.65,16.65,0,0,0,0,2.0,0
cb48c44cc004,4,35.23,20.81,0,0,1,9.60,2.0,0
cb4db7c7aace,2601,28070.37,15472.27,0,0,0,0,1.7,80
cb52269b366c,1,4.78,3.61,0,0,1,4.78,1.0,0
cb5321152e8f,1,14.27,9.80,0,0,1,14.27,3.0,0
cb54f1e36154,43,713.83,428.83,0,0,0,0,2.7,4
cb5ee0f9d56c,3,47.37,33.51,0,0,0,0,1.0,1
cb61eff37943,977,65484.46,37359.51,27,1345.24,57,2935.84,2.1,126
cb647cd674a6,2,26.38,16.42,2,26.38,2,26.38,3.0,0
cb6499605c0a,38,472.17,243.10,0,0,1,6.38,2.0,4
cb658cc827d7,1,5.29,3.09,0,0,0,0,1.0,0
cb67dbad0689,8,63.03,29.14,0,0,0,0,1.9,1
cb70b2adae67,39,535.35,285.09,0,0,0,0,2.9,0
cb71f462b8fa,2,20.17,10.16,0,0,0,0,2.0,1
cb7c6dc64dd0,1,18.12,11.51,0,0,0,0,3.0,0
cb7d8f634ee5,47,680.17,350.62,0,0,0,0,2.9,3
cb7f89e500c9,116,1811.64,1288.10,6,81.81,16,177.09,2.4,8
cb8358a17410,56,1168.28,730.73,0,0,1,19.80,2.6,2
cb9480148388,6,32.95,15.24,0,0,0,0,1.5,3
cb9d6e2e35ef,588,8969.41,5620.56,5,66.80,28,288.23,2.3,37
cbaf49ea88a9,32,396.54,205.24,0,0,0,0,2.0,11
cbc716b3c07d,3,61.22,42.30,0,0,0,0,1.3,2
cbccbcc4278a,51,832.99,515.16,3,37.00,7,79.38,2.9,7
cbcd104af32f,16,214.34,114.59,1,5.48,2,20.24,1.8,1
cbd7e78e0549,3,43.40,26.15,1,16.68,2,27.25,2.7,0
cbd9beb1b3c5,2,59.00,38.26,0,0,0,0,5.5,4
cbf2a51aa6db,25,305.75,194.07,0,0,0,0,2.3,8
cbf39955e110,189,3014.77,1746.77,0,0,1,31.54,3.2,20
cbf67a9287f7,84,1562.30,861.00,1,27.32,3,72.38,2.8,16
cbff72399acc,42,914.45,600.55,3,50.64,7,165.08,3.0,1
cc01299fe739,17,415.95,250.95,0,0,0,0,2.5,0
cc0d24c1e5df,398,6791.87,4222.47,11,220.06,24,470.19,2.6,35
cc0eada92c79,43,832.68,411.27,0,0,0,0,2.2,3
cc0fceb5fe5f,894,9890.31,6286.49,33,336.92,74,813.02,2.0,24
cc1396b2c840,0,0,0,0,0,0,0,0,1
cc167058d78e,4,34.65,19.19,0,0,0,0,1.5,0
cc17a466570c,0,0,0,0,0,0,0,0,1
cc193d59f408,2,11.04,6.78,0,0,0,0,1.0,0
cc20d60b17fa,21,426.03,282.76,1,13.15,2,60.17,3.5,0
cc2271fb160b,1,15.70,10.31,0,0,1,15.70,4.0,0
cc2f5be92304,1,8.84,5.37,0,0,0,0,2.0,1
cc3ff18928f3,18,430.35,267.85,2,35.40,4,60.03,3.9,1
cc44785937d8,4,98.08,65.31,0,0,1,14.81,2.3,0
cc5b2c38d018,13,122.74,73.72,0,0,0,0,1.5,9
cc68e2e152c4,1,18.79,11.33,0,0,0,0,3.0,2
cc6f394cf288,276,6422.00,3364.74,0,0,6,69.58,2.7,24
cc70455f4f57,34,630.97,381.43,0,0,3,42.41,3.1,2
cc74731ebf2c,113,1323.80,714.90,0,0,0,0,2.0,17
cc7b5d407f19,10,332.65,216.61,0,0,0,0,3.1,1
cc81399c32a9,28,237.87,123.71,2,23.79,2,23.79,2.0,2
cc94709b47c2,1,4.93,2.73,0,0,0,0,1.0,0
cca9f62adb78,8,162.48,105.66,2,30.32,3,51.05,3.3,0
ccb19299ea4c,10,109.74,71.05,0,0,0,0,1.8,1
ccb2f93bec6a,3,90.08,61.98,0,0,0,0,2.0,0
ccc31b626b4f,1,4.32,3.46,0,0,1,4.32,1.0,0
ccc3c9ef074b,1,16.24,10.78,0,0,0,0,1.0,0
ccca41bae131,16,302.91,188.23,0,0,1,30.33,3.6,6
ccdd39e20090,1,34.19,22.58,0,0,0,0,7.0,0
cce20e9e210e,0,0,0,0,0,0,0,0,1
ccec11b1bb44,2,79.35,47.99,0,0,0,0,8.5,1
ccf7362a3bb6,2,23.24,13.94,0,0,2,23.24,2.0,0
ccfd54d15be9,447,5754.94,3671.53,6,65.59,12,117.26,2.1,47
cd0490868ef1,2,28.39,17.86,0,0,0,0,2.5,0
cd062b8e9d17,0,0,0,0,0,0,0,0,1
cd09f3ab3b35,108,1313.66,703.76,0,0,0,0,2.0,7
cd12384057fc,42,480.65,309.05,0,0,0,0,2.2,4
cd22f9b50f1f,1,12.05,7.74,0,0,0,0,2.0,1
cd273dcbbac7,1779,29396.95,18666.61,76,1167.21,166,2550.81,2.5,86
cd357ef52430,11,117.63,75.75,3,31.45,3,31.45,2.3,0
cd37513b57a6,2,0.00,-7.51,0,0,0,0,2.0,0
cd38781ed4e0,81,1787.71,1147.38,0,0,0,0,2.7,6
cd4299a97b32,9,134.99,81.10,0,0,0,0,2.8,1
cd4498ade286,8,290.77,148.63,0,0,0,0,4.0,4
cd50d0d9aa24,51,593.96,360.10,0,0,0,0,2.1,5
cd5b9e430f1a,0,0,0,0,0,0,0,0,2
cd5ca74eb302,0,0,0,0,0,0,0,0,1
cd675e475bfc,0,0,0,0,0,0,0,0,1
cd73fcd3ba78,222,3728.51,2669.49,11,241.21,16,298.37,2.6,28
cd76d037c4fb,1,17.01,10.50,0,0,0,0,3.0,0
cd7bcf645de3,0,0,0,0,0,0,0,0,3
cd8129707f13,21,178.00,107.80,0,0,0,0,1.5,2
cd8321500e30,1059,11484.11,6683.66,10,98.78,32,282.87,1.8,35
cd8547fe5a92,70,767.37,316.26,0,0,0,0,2.3,6
cd89c607e8e3,26,362.40,209.90,0,0,0,0,2.3,1
cd9163cdce6e,0,0,0,0,0,0,0,0,0
cd929725dec8,14,154.82,100.41,2,39.24,3,41.64,2.0,2
cd9aedb02382,58,853.55,522.78,0,0,0,0,2.6,11
cd9fcce1f717,2,7.95,6.21,0,0,0,0,1.0,0
cdada39a7029,7,111.80,71.01,0,0,0,0,3.4,2
cdb0ca01cd7b,0,0,0,0,0,0,0,0,4
cdb5d46a3c64,10,113.95,70.51,0,0,1,13.14,2.2,0
cdb8654ac01b,17,155.76,95.01,2,20.30,3,36.63,1.8,1
cdbb04654322,588,8508.74,5448.60,51,619.59,109,1425.47,2.3,15
cddb044833e2,0,0,0,0,0,0,0,0,0
cdde3eb54d3e,3,59.97,41.37,0,0,0,0,2.0,0
cde506f80010,129,2412.41,1782.85,11,298.02,25,600.10,2.8,9
cdeed7379298,2,14.65,8.93,0,0,0,0,1.5,0
cdf050d05357,0,0,0,0,0,0,0,0,2
ce00ebd01d4e,67,706.80,381.50,0,0,0,0,1.8,4
ce11fff4c277,48,544.70,342.20,0,0,0,0,1.7,8
ce15ad590449,1,3.71,0.23,0,0,0,0,2.0,2
ce187372a85b,56,900.92,612.27,0,0,0,0,2.4,10
ce1984faab74,2991,35193.54,19697.69,71,554.07,164,1416.93,1.6,123
ce1a9b605c91,204,3593.07,2289.89,48,880.56,104,1641.77,3.2,7
ce2129dce42b,0,0,0,0,0,0,0,0,1
ce2f6db10ccc,59,1112.60,592.50,0,0,0,0,2.9,4
ce34565e895b,2,19.21,11.79,0,0,0,0,2.0,2
ce39c2903b32,73,1065.62,665.32,0,0,0,0,2.3,10
ce41a7735f46,35,434.59,291.01,4,40.06,7,80.10,2.3,5
ce41d617014c,67,1293.50,630.65,3,40.24,11,178.44,3.5,9
ce4ddbe0341b,3,21.07,16.85,0,0,0,0,1.7,1
ce550632464d,1,0.00,-2.50,0,0,0,0,1.0,0
ce59af68e92c,8,78.13,50.80,0,0,0,0,1.8,4
ce5c1e806710,2,12.15,9.56,0,0,0,0,1.5,0
ce7791abcf5d,49,1027.78,632.18,5,80.67,9,135.91,3.4,4
ce78f2228cf6,119,1653.91,1041.26,2,33.10,2,33.10,2.5,16
ce7bec92c1fb,2,17.43,11.10,0,0,0,0,1.5,0
ce84cace95f1,526,7347.06,3931.86,14,143.42,20,216.05,1.7,28
ce8644297b9b,35,562.19,364.33,2,21.63,5,87.61,2.4,3
ce9092b94465,99,1386.65,896.88,8,90.31,27,363.20,2.3,1
ce915d7171b5,30,463.76,289.21,0,0,1,0.00,2.4,2
ceabacaf4d27,2,30.72,20.62,0,0,0,0,2.5,5
ceb836303983,23,330.05,186.10,0,0,0,0,2.0,1
cebcb454516d,473,11952.07,6500.90,0,0,0,0,1.9,53
cebcd8414f4d,215,3450.63,2045.86,18,304.27,39,652.48,2.9,19
cebe78510759,33,319.51,189.84,11,77.88,21,153.22,1.9,5
cec2cd48a14c,0,0,0,0,0,0,0,0,1
cec5a8e9b4dc,1,5.66,3.16,0,0,0,0,1.0,3
cec6cca1f6a9,50,637.73,381.85,0,0,0,0,2.2,6
cecc7b412353,6,29.40,23.36,5,25.84,6,29.40,1.2,0
ced4325b1415,36,576.72,357.40,0,0,0,0,2.9,11
ced7892e3a55,2,13.36,7.02,0,0,0,0,1.0,6
cee95c85ff01,3,18.93,11.46,0,0,0,0,1.0,4
ceef6cb6248c,4,48.28,30.10,1,10.70,4,48.28,3.0,0
cef62cdd5f7f,15,181.29,115.77,0,0,0,0,2.3,4
cefc93d189a7,1,4.30,2.15,0,0,0,0,1.0,0
cf083ef43e3f,18,281.38,105.56,0,0,0,0,2.3,3
cf0dfdb44aa4,85,1094.31,551.90,0,0,0,0,2.1,8
cf1861ecb274,3240,32079.73,18358.03,0,0,13,101.51,1.5,125
cf191c0393a1,1,11.62,7.31,0,0,0,0,2.0,3
cf193666beb2,8,91.45,59.93,0,0,0,0,2.0,2
cf1f93ac6282,0,0,0,0,0,0,0,0,1
cf209717da23,2,10.93,7.02,0,0,1,4.81,1.0,3
cf22f58704db,2,28.85,18.99,0,0,2,28.85,2.5,0
cf2c7dfa3c8e,17,202.90,114.38,0,0,0,0,1.8,2
cf31d529cbb9,41,401.78,160.48,2,20.73,5,141.88,2.9,2
cf49b11ac6cb,2,51.44,2.59,0,0,0,0,1.0,0
cf5316e1bc32,22,325.09,204.33,1,0.00,6,65.26,2.8,0
cf5728e2edd1,47,316.99,250.32,1,8.63,3,17.31,1.5,3
cf5b2df5a8b6,4,53.64,34.30,0,0,0,0,2.3,1
cf5bc0d2a3ed,165,3086.29,2051.19,8,204.79,30,474.09,3.2,13
cf5d18460cbb,2,39.64,24.64,0,0,0,0,3.0,5
cf5edeaa2f0d,0,0,0,0,0,0,0,0,1
cf6471b80ac2,1,4.68,2.76,0,0,1,4.68,1.0,1
cf752a23c986,121,2146.70,1156.11,1,15.16,6,75.29,2.1,15
cf780f0ad9df,21,189.61,102.72,0,0,0,0,1.7,6
cf8594245474,27,425.91,221.96,0,0,0,0,2.1,6
cf92d0889282,2922,35401.95,18643.46,61,762.25,136,1984.83,1.8,119
cfa1a67fa7b0,76,1338.68,885.61,8,98.49,21,326.80,2.9,3
cfb12e1261d4,119,1734.68,1059.01,0,0,0,0,2.7,13
cfc2af41633c,37,727.36,472.91,1,72.53,7,201.20,2.9,1
cfce0951187c,2,7.86,6.13,0,0,0,0,1.0,0
cfd13b250497,903,12118.41,5906.84,0,0,0,0,2.2,20
cfd7141757c6,584,8014.61,5204.42,62,956.94,122,1639.27,2.2,14
cfd7af7b9819,1,11.27,7.09,0,0,0,0,2.0,0
cfdf835ae594,6,62.67,38.93,0,0,0,0,1.8,0
cfe2a6af7c8d,4,37.50,21.88,0,0,0,0,2.0,2
cff2fbbc44d0,66,1252.27,852.42,5,26.81,13,94.90,2.1,14
cff4967bb9d7,4,33.40,20.90,0,0,0,0,1.3,6
cffc34e20fc1,23,396.84,183.64,0,0,0,0,2.1,12
d0008e80f106,19,256.71,167.04,4,49.33,5,75.90,2.4,0
d009a5fc4303,6,73.71,51.49,0,0,1,28.49,1.7,0
d00b14139eac,0,0,0,0,0,0,0,0,1
d0100e38b29b,2,73.40,46.86,0,0,0,0,3.0,0
d019e9dee2ea,2,19.96,12.42,1,10.82,1,10.82,2.0,0
d01e0cd5b155,17,225.60,130.60,0,0,0,0,2.2,1
d027b8420e60,240,2845.55,1492.36,8,102.00,12,154.14,1.6,6
d02bd8bbbb4b,2,13.70,8.70,0,0,0,0,1.0,1
d0396fc4eaad,0,0,0,0,0,0,0,0,3
d03c75ced51e,43,921.06,596.76,0,0,0,0,2.2,9
d042cba6ccf1,18,226.11,136.11,0,0,0,0,2.0,6
d048e770759a,343,3122.82,1986.42,12,164.46,23,227.24,1.4,6
d04a06ad2e21,0,0,0,0,0,0,0,0,3
d0501b9c5148,11,86.15,55.18,0,0,0,0,1.5,1
d0532e52e8f7,1,4.36,3.49,0,0,0,0,1.0,0
d0664f1adca3,29,350.46,221.35,0,0,0,0,2.1,1
d06fdea395e6,24,282.70,126.54,0,0,0,0,2.9,1
d074364a8f49,0,0,0,0,0,0,0,0,0
d075fa3914a9,9,167.34,95.93,0,0,0,0,3.8,0
d07a2799e076,0,0,0,0,0,0,0,0,1
d09cb8f72732,3,17.30,11.50,0,0,0,0,1.0,4
d0a65187ece7,6,24.92,19.93,0,0,0,0,1.0,0
d0afdbcc08cd,44,752.97,550.97,2,29.68,6,86.71,2.7,7
d0b621ed9944,10,227.41,145.27,0,0,0,0,3.0,2
d0c4f059f6db,3,23.65,14.16,0,0,0,0,1.7,0
d0cf5ac312ed,156,2173.19,1337.49,0,0,0,0,2.2,17
d0d361284f9a,3123,66169.98,38780.01,233,4605.94,501,9992.87,2.4,120
d0d95f0baf19,11799,182765.62,96893.74,276,4305.77,656,11106.45,1.8,543
d0e24945c950,45,612.31,374.47,0,0,0,0,2.3,16
d0e264d255e0,38,438.32,294.17,1,10.74,1,10.74,1.7,15
d109f4f6181f,3,19.75,11.29,0,0,0,0,1.3,2
d10a5cf0cf5d,6,104.33,65.69,0,0,0,0,3.0,1
d1102ff2fc42,17,264.27,182.48,2,20.19,3,32.61,2.0,1
d1158b1661f2,98,1709.50,1151.56,7,116.22,27,471.05,2.9,2
d119dfac5403,3,60.94,12.08,0,0,0,0,3.7,0
d11f8c84febc,3,17.22,8.53,0,0,0,0,1.3,0
d11fcd94cf01,25,381.31,237.60,0,0,0,0,2.2,2
d120a170a6fa,1,4.31,3.45,1,4.31,1,4.31,1.0,0
d129bda972e8,599,9336.01,6238.25,32,528.19,113,1797.01,2.7,30
d12c93974462,2,20.19,11.87,0,0,0,0,2.0,1
d135ee193157,10,99.77,53.74,0,0,1,0.00,2.2,1
d13a94c51e21,247,3526.15,2248.89,3,41.15,8,69.16,2.1,13
d13cae197e26,1,4.19,3.35,0,0,0,0,1.0,0
d13e70524021,265,4311.27,2713.07,9,111.24,18,278.60,2.6,4
d143783d7e3c,0,0,0,0,0,0,0,0,1
d1461faae3a9,3,20.52,12.08,0,0,0,0,1.3,1
d15b32d9f023,16,143.11,70.21,0,0,0,0,1.6,1
d1608ac0dd03,3,31.31,18.27,0,0,0,0,2.0,3
d169ef393007,255,3580.69,2112.24,6,43.06,9,93.96,1.9,43
d175b6ccdb93,62,721.89,453.33,1,6.05,17,155.80,2.0,2
d17ab3e86d9f,3042,46821.90,25920.75,33,533.57,87,1455.56,2.4,92
d18151b2161e,2,11.43,8.84,0,0,0,0,1.5,0
d18920d9dd9b,5,130.06,84.30,0,0,0,0,1.8,4
d18a50fdb4c6,3,31.33,15.73,0,0,0,0,1.0,3
d18c2c47ef07,132,1502.82,749.23,0,0,0,0,2.0,14
d19e65de99b4,78,1037.06,638.48,0,0,0,0,2.3,9
d1a31de648d9,5,60.61,35.38,0,0,0,0,2.4,3
d1adcd64835e,1,10.32,5.57,0,0,0,0,2.0,0
d1b0e79e9518,1007,15544.96,10239.38,56,776.50,185,2877.24,2.5,26
d1bf8da2cf9c,2,47.28,30.56,0,0,0,0,4.5,1
d1e149260564,20,113.45,89.54,2,12.92,4,21.57,1.2,2
d1f5787d2944,9,179.06,118.52,0,0,0,0,2.2,1
d1f68087cff2,20,324.00,197.05,0,0,0,0,2.4,3
d1fb95cf3f6a,106,1468.02,964.62,5,95.28,17,227.25,1.8,8
d1fd7511c431,28,438.59,298.79,1,4.84,4,47.15,2.1,7
d200b0ab6683,153,1942.67,1064.22,0,0,0,0,2.1,6
d201ea1212bc,21,210.84,83.27,0,0,0,0,2.6,5
d204f6484669,49,642.49,406.14,3,53.80,5,69.03,2.3,3
d205a465cc15,63,851.25,570.05,6,49.64,19,178.29,1.8,4
d216c4d7131d,523,6381.73,3379.39,6,53.23,24,212.11,1.8,25
d2210edaa653,56,2584.47,1700.38,0,0,0,0,1.8,11
d22ac7a96150,1,8.47,6.22,0,0,1,8.47,2.0,0
d22bfc5b52bd,671,12228.36,8043.62,21,263.68,55,766.10,2.3,20
d234331dd683,409,5799.82,3671.67,11,98.70,22,227.19,2.1,19
d243733dcc26,0,0,0,0,0,0,0,0,4
d24a0a418872,1,4.15,3.32,0,0,0,0,1.0,0
d24ebfec1576,96,1863.95,1169.84,0,0,0,0,3.0,32
d258b5903b7f,2,44.25,31.39,0,0,0,0,3.5,1
d26cf91ed695,430,5906.30,3030.95,0,0,0,0,2.0,16
d27bba2f1048,2,25.36,20.27,0,0,1,8.67,2.5,0
d27ce4d6af03,17,83.19,65.18,0,0,3,17.37,1.2,3
d27feec26912,0,0,0,0,0,0,0,0,1
d2835e22b2d8,7,80.93,49.88,1,8.78,1,8.78,1.7,0
d28a48ab5a69,71,1152.89,835.95,0,0,1,29.43,2.0,25
d28b43436dbd,5,106.95,74.40,1,15.67,3,71.36,5.0,1
d28c13f19be8,0,0,0,0,0,0,0,0,1
d28ed264f31b,4,40.87,25.06,0,0,2,23.72,2.3,2
d290b93f1b02,29,297.69,176.46,0,0,0,0,2.0,1
d2a0263e033b,80,962.34,604.85,7,113.12,17,231.19,2.4,4
d2a1a675d172,7,56.64,44.76,1,4.33,1,4.33,2.0,0
d2a67c3b23d5,681,8120.40,4180.35,0,0,0,0,2.0,24
d2b262b19566,2,10.60,5.74,0,0,0,0,1.0,3
d2b4da270a29,127,1361.48,769.82,4,23.37,9,68.75,1.7,21
d2b715fc287f,30,547.91,352.53,1,5.62,3,73.69,2.8,3
d2baddd57212,8,130.67,79.03,0,0,0,0,1.9,0
d2cdd9f04874,3,48.56,31.81,2,31.66,3,48.56,3.0,0
d2e1c6241408,1,5.79,3.64,0,0,0,0,1.0,0
d2e5d6df50b5,5,68.32,41.36,0,0,0,0,2.2,0
d2e6899bbd7b,5,40.83,23.96,0,0,0,0,1.6,3
d2eee79bbdac,1,13.86,9.96,0,0,0,0,2.0,6
d2f362a74547,31,442.20,273.79,8,120.14,20,288.73,2.9,2
d2f981c001db,1,12.36,6.18,0,0,0,0,2.0,3
d2f9f118defe,1,33.92,21.34,0,0,0,0,6.0,0
d2fe0e9b1d6c,1,37.76,23.44,0,0,0,0,7.0,1
d303ea50adaf,1108,13812.29,7840.04,59,678.69,109,1299.84,1.8,22
d306092d8d45,15,57.30,21.09,0,0,0,0,1.2,6
d30772549edb,5,30.17,16.66,0,0,0,0,1.4,2
d30907ad2363,4,101.94,68.90,0,0,4,101.94,5.0,0
d30d0768e866,68,915.61,555.33,0,0,0,0,2.6,1
d321579a3f83,2,18.63,12.19,0,0,0,0,2.0,1
d3248aae6ecb,5,59.11,37.39,0,0,0,0,2.0,3
d32c0723af24,0,0,0,0,0,0,0,0,1
d333fe12a719,15,304.48,197.67,0,0,0,0,2.2,2
d350dd438368,27,843.40,599.93,0,0,0,0,3.9,6
d3531887700b,0,0,0,0,0,0,0,0,2
d35b97a55b49,48,796.02,522.11,1,11.02,5,29.43,1.9,12
d35c0889a753,0,0,0,0,0,0,0,0,3
d35d09d1cad7,1,11.02,7.05,0,0,0,0,2.0,5
d378200381d0,2,28.98,18.01,0,0,0,0,2.5,1
d387e6d7373d,3,26.11,16.15,0,0,0,0,1.7,1
d38ecae19b3f,0,0,0,0,0,0,0,0,1
d38f326bfe77,4,35.31,22.40,0,0,0,0,1.5,0
d3910e1b4697,1,30.30,16.29,0,0,0,0,4.0,0
d39843b1db6e,195,2351.59,1454.13,7,86.39,14,137.51,2.2,11
d3a57bc39f4e,1,9.76,5.39,0,0,1,9.76,2.0,0
d3a62ec0a079,15,217.94,140.36,0,0,0,0,2.5,1
d3aed6e5bfda,2,123.23,80.47,0,0,0,0,2.0,2
d3b9834c4443,7,63.55,37.08,0,0,0,0,1.7,0
d3c0815c1962,84,1104.28,701.18,0,0,7,53.12,2.6,21
d3c5ce87b3f2,1,10.24,6.55,0,0,0,0,2.0,4
d3c7e9cc7a40,68,972.55,618.85,4,78.87,17,280.00,2.8,2
d3c8f8fc11e2,18,171.65,109.15,0,0,0,0,1.4,5
d3d6be953edd,0,0,0,0,0,0,0,0,1
d3d849e04e01,42,819.82,615.17,6,70.56,10,147.73,2.5,4
d3daaedca612,8,463.74,308.82,0,0,0,0,2.0,2
d3db19c7701e,0,0,0,0,0,0,0,0,2
d3dd3fec0847,1,18.66,11.61,1,18.66,1,18.66,3.0,0
d3eb2ac9347e,82,1915.11,1313.46,1,10.78,9,116.68,2.5,17
d402a16539dc,588,8777.59,5337.59,0,0,0,0,2.3,33
d404ea09ad1a,342,4398.91,2890.28,11,144.64,47,598.48,2.2,15
d409429a7cba,8,116.44,73.74,0,0,0,0,2.8,3
d417520f4b96,44,395.25,235.25,0,0,0,0,1.5,9
d4226fd263f1,95,1075.44,586.11,1,9.45,2,19.00,2.4,14
d42b24a2cc17,1,6.04,3.84,0,0,0,0,1.0,0
d42f82880365,1,34.79,23.73,0,0,0,0,1.0,0
d43bcec6aa6e,15,254.14,161.66,1,5.34,3,37.37,3.1,6
d448282bcba6,1,4.12,3.30,0,0,0,0,1.0,0
d44c2e52b790,482,7129.48,4597.93,16,201.99,43,785.87,2.2,23
d44d3fd22043,1,20.27,13.56,0,0,0,0,3.0,1
d45199c00914,52,1088.18,721.98,19,379.41,38,758.92,3.2,1
d4638a2dec20,152,2063.78,1388.63,12,138.21,30,362.72,1.9,5
d47088cc6014,188,3954.34,2780.42,0,0,0,0,2.8,39
d474b25b7c9c,54,716.84,421.66,0,0,0,0,1.9,7
d47903a9dbc0,1,26.68,17.94,1,26.68,1,26.68,5.0,0
d48190d76990,2,43.55,26.22,0,0,0,0,2.0,1
d4832922cf05,2,35.00,17.50,0,0,0,0,2.5,0
d4860f57b656,2,30.52,17.68,0,0,0,0,3.0,1
d4862934dbc9,14,191.40,126.52,0,0,0,0,1.9,4
d486618845c1,316,17136.37,9534.37,0,0,0,0,2.1,70
d4902e0ef4e9,2,18.94,7.85,0,0,0,0,2.0,1
d49a3d76b247,191,2836.43,1570.58,11,195.58,28,534.72,1.7,10
d4a8549c5d2d,14,873.83,655.09,0,0,0,0,1.8,9
d4a866f46c22,11,176.47,127.66,2,36.82,4,56.42,2.3,0
